token,label
also,O
reduced,O
the,O
catalepsy,B
induced,O
by,O
haloperidol,B
(,O
1,O
mg,O
/,O
kg,O
i,O
.,O
p,O
.,O
),O
and,O
by,O
reserpine,B
(,O
5,O
mg,O
/,O
kg,O
i,O
.,O
p,O
.,O
),O
.,O
These,O
anticataleptic,O
effects,O
were,O
exhibited,O
dose,O
dependently,O
at,O
doses,O
from,O
0,O
.,O
625,O
and,O
2,O
.,O
5,O
mg,O
/,O
kg,O
p,O
.,O
o,O
.,O
",",O
respectively,O
.,O
Moreover,O
",",O
KF17837,O
(,O
0,O
.,O
625,O
mg,O
/,O
kg,O
p,O
.,O
o,O
.,O
),O
potentiated,O
the,O
anticataleptic,O
effects,O
of,O
a,O
subthreshold,O
dose,O
of,O
L,O
-,O
3,O
",",O
4,O
-,O
dihydroxyphenylalanine,O
(,O
L,B
-,I
DOPA,I
;,O
25,O
mg,O
/,O
kg,O
i,O
.,O
p,O
.),O
plus,O
benserazide,O
(,O
6,O
.25,O
mg,O
/,O
kg,O
i,O
.p,O
.),O
These,O
results,O
suggested,O
that,O
KF17837,O
is,O
a,O
centrally,O
active,O
adenosine,B
A2A,I
receptor,I
antagonist,I
and,O
that,O
the,O
dopaminergic,O
function,O
of,O
the,O
nigrostriatal,O
pathway,O
is,O
potentiated,O
by,O
adenosine,B
A2A,I
receptor,I
antagonists,I
.,O
Furthermore,O
",",O
KF17837,O
may,O
be,O
a,O
useful,O
drug,O
in,O
the,O
treatment,O
of,O
parkinsonism,B
.,O
Effect,O
of,O
nondopaminergic,O
drugs,O
on,O
L,O
-,O
dopa,B
-,I
induced,I
dyskinesias,I
in,O
MPTP,B
-,I
treated,I
monkeys,I
.,O
A,O
group,O
of,O
four,O
monkeys,O
was,O
rendered,O
parkinsonian,O
with,O
the,O
toxin,O
MPTP,B
.,O
They,O
were,O
then,O
treated,O
chronically,O
with,O
L,O
-,O
DOPA,B
/,I
benserazide,I
50,I
/,I
12,I
.5,I
mg,I
/,I
kg,I
given,O
orally,O
daily,O
for,O
2,O
months,O
.,O
This,O
dose,O
produced,O
a,O
striking,O
antiparkinsonian,O
effect,O
",",O
but,O
all,O
animals,O
manifested,O
dyskinesia,B
.,O
A,O
series,O
of,O
agents,O
acting,O
primarily,O
on,O
neurotransmitters,O
other,O
than,O
dopamine,B
were,O
then,O
tested,O
in,O
combination,O
with,O
L,O
-,O
DOPA,O
to,O
see,O
if,O
the,O
dyskinetic,B
movements,I
would,O
be,O
modified,O
.,O
Several,O
drugs,O
",",O
including,O
clonidine,B
",",O
physostigmine,B
",",O
methysergide,B
",",O
5,O
-,O
MDOT,O
",",O
propranolol,B
",",O
and,O
MK,O
-,O
801,O
",",O
markedly,O
reduced,O
the,O
dyskinetic,B
movements,I
but,O
at,O
the,O
cost,O
of,O
a,O
return,O
of,O
parkinsonian,B
symptomatology,I
.,O
However,O
",",O
yohimbine,O
and,O
meperidine,O
reduced,O
predominantly,O
the,O
dyskinetic,B
movements,I
.,O
Baclofen,O
was,O
also,O
useful,O
in,O
one,O
monkey,O
against,O
a,O
more,O
dystonic,B
form,I
of,I
dyskinesia,I
.,O
Atropine,O
converted,O
the,O
dystonic,B
movements,I
into,O
chorea,O
.,O
Hallucinations,B
and,O
ifosfamide,B
-,I
induced,I
neurotoxicity,I
.,O
BACKGROUND,O
:,O
Hallucinations,B
as,O
a,O
symptom,O
of,O
central,O
neurotoxicity,I
are,O
a,O
known,O
but,O
poorly,O
described,O
side,O
effect,O
of,O
ifosfamide,B
.,O
Most,O
cases,O
of,O
ifosfamide,B
-,O
induced,O
hallucinations,O
have,O
been,O
reported,O
with,O
other,O
mental,O
status,O
changes,O
.,O
METHODS,O
:,O
The,O
authors,O
interviewed,O
six,O
persons,O
with,O
ifosfamide,B
-,O
induced,O
hallucinations,O
in,O
the,O
presence,O
of,O
a,O
clear,O
sensorium,O
.,O
All,O
patients,O
were,O
receiving,O
high,O
-,O
dose,O
ifosfamide,B
as,O
part,O
of,O
their,O
bone,O
marrow,O
transplant,O
procedure,O
.,O
RESULTS,O
:,O
Hallucinations,B
occurred,O
only,O
when,O
the,O
patient,O
',O
s,O
eyes,O
were,O
closed,O
and,O
",",O
in,O
all,O
but,O
one,O
case,O
",",O
were,O
reported,O
as,O
disturbing,O
or,O
frightening,O
.,O
Underreporting,O
of,O
these,O
hallucinations,O
by,O
patients,O
is,O
likely,O
.,O
CONCLUSIONS,O
:,O
Hallucinations,B
may,O
be,O
the,O
sole,O
or,O
first,O
manifestation,O
of,O
neurotoxicity,B
.,O
The,O
incidence,O
may,O
be,O
dose,O
and,O
infusion,O
-,O
time,O
related,O
.,O
The,O
clinician,O
should,O
be,O
alerted,O
for,O
possible,O
ifosfamide,B
-,O
induced,O
hallucinations,B
",",O
which,O
may,O
occur,O
without,O
other,O
signs,O
of,O
neurotoxicity,O
.,O
Eyes,O
-,O
closed,O
hallucinatory,O
experiences,O
appear,O
to,O
be,O
an,O
unusual,O
feature,O
of,O
this,O
presentation,O
.,O
Patients,O
anxious,O
about,O
this,O
experience,O
respond,O
well,O
to,O
support,O
and,O
education,O
about,O
this,O
occurrence,O
.,O
Optimal,O
pharmacologic,O
management,O
of,O
disturbed,O
patients,O
is,O
unclear,O
.,O
If,O
agitation,B
becomes,O
marked,O
",",O
high,O
-,O
potency,O
neuroleptics,O
(,O
i,O
.,O
e,O
.,O
",",O
haloperidol,B
),O
may,O
be,O
effective,O
.,O
Photodistributed,O
nifedipine,B
-,I
induced,I
facial,I
telangiectasia,I
.,O
Five,O
months,O
after,O
starting,O
nifedipine,B
(,O
Adalat,B
),O
",",O
two,O
patients,O
developed,O
photodistributed,O
facial,I
telangiectasia,I
",",O
which,O
became,O
more,O
noticeable,O
with,O
time,O
.,O
Neither,O
patient,O
complained,O
of,O
photosensitivity,B
or,O
flushing,B
.,O
Both,O
patients,O
reported,O
a,O
significant,O
cosmetic,O
improvement,O
after,O
discontinuing,O
the,O
drug,O
.,O
One,O
commenced,O
the,O
closely,O
related,O
drug,O
amlodipine,B
3,O
years,O
later,O
",",O
with,O
recurrence,O
of,O
telangiectasia,B
.,O
The,O
photodistribution,O
of,O
the,O
telangiectasia,B
suggests,O
a,O
significant,O
drug,O
/,O
light,O
interaction,O
.,O
Penicillamine,B
-,O
induced,O
rapidly,O
progressive,O
glomerulonephritis,B
in,O
a,O
patient,O
with,O
rheumatoid,B
arthritis,I
.,O
A,O
67,O
-,O
year,O
-,O
old,O
woman,O
with,O
rheumatoid,B
arthritis,I
presented,O
rapidly,O
progressive,O
glomerulonephritis,B
(,O
RPGN,B
),O
after,O
5,O
months,O
of,O
D,B
-,I
penicillamine,I
(,O
250,O
mg,O
/,O
day,O
),O
treatment,O
.,O
Light,O
microscopy,O
study,O
showed,O
severe,O
glomerulonephritis,B
with,O
crescent,O
formation,O
in,O
60,O
%,O
of,O
the,O
glomeruli,O
and,O
infiltration,O
of,O
inflammatory,O
cells,O
in,O
the,O
wall,O
of,O
an,O
arteriole,O
.,O
Immunofluorescence,O
revealed,O
scanty,O
granular,O
IgG,B
",",O
IgA,B
and,O
C3,B
deposits,O
along,O
the,O
capillary,O
walls,O
and,O
mesangium,O
.,O
The,O
patient,O
was,O
treated,O
with,O
steroid,O
pulse,O
",",O
plasmapheresis,O
",",O
cyclophosphamide,O
and,O
antiplatelet,O
agents,O
.,O
A,O
complete,O
recovery,O
of,O
renal,B
function,I
was,O
achieved,O
in,O
a,O
few,O
weeks,O
.,O
This,O
new,O
case,O
of,O
RPGN,B
in,O
the,O
course,O
of,O
D,O
-,O
penicillamine,O
treatment,O
emphasizes,O
the,O
need,O
for,O
frequent,O
monitoring,O
of,O
renal,B
function,I
and,O
evaluation,O
of,O
urinary,O
sediment,O
and,O
proteinuria,O
in,O
these,O
patients,O
.,O
The,O
prompt,O
discontinuation,O
of,O
D,B
-,I
penicillamine,I
and,O
vigorous,O
treatment,O
measures,O
could,O
allow,O
for,O
a,O
good,O
prognosis,O
as,O
in,O
this,O
case,O
.,O
A,O
case,O
of,O
polymyositis,B
in,O
a,O
patient,O
with,O
primary,O
biliary,O
cirrhosis,O
treated,O
with,O
D,B
-,I
penicillamine,I
.,O
Although,O
D,B
-,I
penicillamine,I
has,O
been,O
used,O
for,O
many,O
rheumatologic,O
diseases,O
",",O
toxicity,O
limits,O
its,O
usefulness,O
in,O
many,O
patients,O
.,O
Polymyositis,B
/,I
dermatomyositis,B
can,O
develop,O
as,O
one,O
of,O
the,O
autoimmune,O
complications,O
of,O
D,O
-,O
penicillamine,O
treatment,O
",",O
but,O
its,O
exact,O
pathogenesis,O
remains,O
unclear,O
.,O
We,O
report,O
a,O
patient,O
with,O
primary,O
biliary,O
cirrhosis,B
",",O
who,O
developed,O
polymyositis,B
while,O
receiving,O
D,O
-,O
penicillamine,O
therapy,O
.,O
We,O
described,O
the,O
special,O
clinical,O
course,O
of,O
the,O
patient,O
.,O
Patients,O
receiving,O
D,O
-,O
penicillamine,B
therapy,O
should,O
be,O
followed,O
carefully,O
for,O
the,O
development,O
of,O
autoimmune,B
complications,O
like,O
polymyositis,B
/,I
dermatomyositis,I
.,O
Hyperalgesia,B
and,O
myoclonus,O
in,O
terminal,O
cancer,B
patients,O
treated,O
with,O
continuous,O
intravenous,O
morphine,O
.,O
Eight,O
cancer,B
patients,O
in,O
the,O
terminal,O
stages,O
of,O
the,O
disease,O
treated,O
with,O
high,O
doses,O
of,O
intravenous,O
morphine,O
developed,O
hyperalgesia,B
.,O
All,O
cases,O
were,O
retrospectively,O
sampled,O
from,O
three,O
different,O
hospitals,O
in,O
Copenhagen,O
.,O
Five,O
patients,O
developed,O
universal,B
hyperalgesia,I
and,O
hyperesthesia,B
which,O
in,O
2,O
cases,O
were,O
accompanied,O
by,O
myoclonus,B
.,O
In,O
3,O
patients,O
a,O
pre,O
-,O
existing,O
neuralgia,B
increased,O
to,O
excruciating,B
intensity,I
and,O
in,O
2,O
of,O
these,O
cases,O
myoclonus,B
occurred,O
simultaneously,O
.,O
Although,O
only,O
few,O
clinical,O
descriptions,O
of,O
the,O
relationship,O
between,O
hyperalgesia,B
/,I
myoclonus,B
and,O
high,O
doses,O
of,O
morphine,B
are,O
available,O
",",O
experimental,O
support,O
from,O
animal,O
studies,O
indicates,O
that,O
morphine,B
",",O
or,O
its,O
metabolites,O
",",O
plays,O
a,O
causative,O
role,O
for,O
the,O
observed,O
behavioural,O
syndrome,O
.,O
The,O
possible,O
mechanisms,O
are,O
discussed,O
and,O
treatment,O
proposals,O
given,O
suggesting,O
the,O
use,O
of,O
more,O
efficacious,O
opioids,O
with,O
less,O
excitatory,O
potency,O
in,O
these,O
situations,O
.,O
Liposomal,O
daunorubicin,O
in,O
advanced,O
Kaposi,B
',I
s,I
sarcoma,I
:,O
a,O
phase,O
II,O
study,O
.,O
We,O
report,O
a,O
non,O
-,O
randomized,O
Phase,O
II,O
clinical,O
trial,O
to,O
assess,O
the,O
efficacy,O
and,O
safety,O
of,O
liposomal,O
daunorubicin,O
(,O
DaunoXome,O
),O
in,O
the,O
treatment,O
of,O
AIDS,B
related,O
Kaposi,B
',I
s,I
sarcoma,I
.,O
Eleven,O
homosexual,O
men,O
with,O
advanced,O
Kaposi,B
',I
s,I
sarcoma,I
were,O
entered,O
in,O
the,O
trial,O
.,O
Changes,O
in,O
size,O
",",O
colour,O
and,O
associated,O
oedema,O
of,O
selected,O
',O
target,O
',O
lesions,O
were,O
measured,O
.,O
Clinical,O
",",O
biochemical,O
and,O
haematological,O
toxicities,O
were,O
assessed,O
.,O
Ten,O
subjects,O
were,O
evaluated,O
.,O
A,O
partial,O
response,O
was,O
achieved,O
in,O
four,O
",",O
of,O
whom,O
two,O
subsequently,O
relapsed,O
.,O
Stabilization,O
of,O
Kaposi,B
',I
s,I
sarcoma,I
occurred,O
in,O
the,O
remaining,O
six,O
",",O
maintained,O
until,O
the,O
end,O
of,O
the,O
trial,O
period,O
in,O
four,O
.,O
The,O
drug,O
was,O
generally,O
well,O
tolerated,O
",",O
with,O
few,O
mild,O
symptoms,O
of,O
toxicity,O
.,O
The,O
main,O
problem,O
encountered,O
was,O
haematological,B
toxicity,I
",",O
with,O
three,O
subjects,O
experiencing,O
severe,O
neutropenia,B
(,O
neutrophil,O
count,O
<,O
0,O
.,O
5,O
x,O
10,O
(,O
9,O
),O
/,O
l,O
.,O
There,O
was,O
no,O
evidence,O
of,O
cardiotoxicity,B
.,O
In,O
this,O
small,O
patient,O
sample,O
",",O
liposomal,O
daunorubicin,O
was,O
an,O
effective,O
and,O
well,O
tolerated,O
agent,O
in,O
the,O
treatment,O
of,O
Kaposi,B
',I
s,I
sarcoma,I
.,O
Long,O
-,O
term,O
effects,O
of,O
vincristine,B
on,O
the,O
peripheral,O
nervous,O
system,O
.,O
Forty,O
patients,O
with,O
Non,B
-,I
Hodgkin,I
',I
s,I
Lymphoma,I
treated,O
with,O
vincristine,B
between,O
1984,O
and,O
1990,O
(,O
cumulative,O
dose,O
12,O
mg,O
in,O
18,O
-,O
24,O
weeks,O
),O
were,O
investigated,O
in,O
order,O
to,O
evaluate,O
the,O
long,O
term,O
effects,O
of,O
vincristine,B
on,O
the,O
peripheral,O
nervous,O
system,O
.,O
The,O
patients,O
were,O
interviewed,O
with,O
emphasis,O
on,O
neuropathic,B
symptoms,I
.,O
Physical,O
and,O
quantitative,O
sensory,O
examination,O
with,O
determination,O
of,O
vibratory,O
perception,O
and,O
thermal,O
discrimination,O
thresholds,O
were,O
performed,O
",",O
four,O
to,O
77,O
months,O
(,O
median,O
34,O
months,O
),O
after,O
vincristine,O
treatment,O
.,O
Twenty,O
-,O
seven,O
patients,O
reported,O
neuropathic,B
symptoms,I
.,O
In,O
13,O
of,O
these,O
27,O
patients,O
symptoms,B
were,O
still,O
present,O
at,O
the,O
time,O
of,O
examination,O
.,O
In,O
these,O
patients,O
sensory,O
signs,O
and,O
symptoms,B
predominated,O
.,O
In,O
the,O
other,O
14,O
patients,O
symptoms,B
had,O
been,O
present,O
in,O
the,O
past,O
.,O
Symptoms,B
persisted,O
maximally,O
40,O
months,O
since,O
cessation,O
of,O
therapy,O
.,O
There,O
was,O
no,O
age,O
difference,O
between,O
patients,O
with,O
and,O
without,O
complaints,O
at,O
the,O
time,O
of,O
examination,O
.,O
Normal,O
reflexes,O
were,O
found,O
in,O
two,O
third,O
of,O
patients,O
.,O
Neuropathic,B
complaints,O
were,O
not,O
very,O
troublesome,O
on,O
the,O
long,O
term,O
.,O
It,O
is,O
concluded,O
that,O
with,O
the,O
above,O
mentioned,O
vincristine,B
dose,I
schedule,I
signs,O
and,O
symptoms,O
of,O
vincristine,B
neuropathy,O
are,O
reversible,O
for,O
a,O
great,O
deal,O
and,O
prognosis,O
is,O
fairly,O
good,O
.,O
Hepatic,B
adenomas,I
and,O
focal,B
nodular,I
hyperplasia,I
of,I
the,I
liver,I
in,O
young,O
women,O
on,O
oral,O
contraceptives,O
:,O
case,O
reports,O
.,O
Two,O
cases,O
of,O
hepatic,B
adenoma,I
and,O
one,O
of,O
focal,B
nodular,I
hyperplasia,I
presumably,O
associated,O
with,O
the,O
use,O
of,O
oral,O
contraceptives,O
",",O
are,O
reported,O
.,O
Special,O
reference,O
is,O
made,O
to,O
their,O
clinical,O
presentation,O
",",O
which,O
may,O
be,O
totally,O
asymptomatic,O
.,O
Liver,B
-,I
function,I
tests,I
are,O
of,O
little,O
diagnostic,O
value,O
",",O
but,O
valuable,O
information,O
may,O
be,O
obtained,O
from,O
both,O
liver,B
scanning,I
and,O
hepatic,B
angiography,I
.,O
Histologic,O
differences,O
and,O
clinical,O
similarities,O
between,O
hepatic,B
adenoma,I
and,O
focal,B
nodular,I
hyperplasia,I
of,I
the,I
liver,I
are,O
discussed,O
.,O
Loss,O
of,O
glutamate,B
decarboxylase,I
mRNA,I
-,I
containing,I
neurons,I
in,O
the,O
rat,O
dentate,B
gyrus,I
following,O
pilocarpine,B
-,I
induced,I
seizures,I
.,O
In,O
situ,O
hybridization,O
methods,O
were,O
used,O
to,O
determine,O
if,O
glutamic,B
acid,I
decarboxylase,I
(,I
GAD,I
),I
mRNA,I
-,I
containing,I
neurons,I
within,O
the,O
hilus,B
of,I
the,I
dentate,I
gyrus,I
are,O
vulnerable,O
to,O
seizure,B
-,I
induced,I
damage,I
in,O
a,O
model,O
of,O
chronic,O
seizures,I
.,O
Sprague,O
-,O
Dawley,O
rats,O
were,O
injected,O
intraperitoneally,O
with,O
pilocarpine,B
",",O
and,O
the,O
hippocampal,O
formation,O
was,O
studied,O
histologically,O
at,O
1,O
",",O
2,O
",",O
4,O
",",O
and,O
8,O
week,O
intervals,O
after,O
pilocarpine,O
-,O
induced,O
seizures,B
.,O
In,O
situ,O
hybridization,O
histochemistry,O
",",O
using,O
a,O
digoxigenin,O
-,O
labeled,O
GAD,B
cRNA,I
probe,O
",",O
demonstrated,O
a,O
substantial,O
decrease,O
in,O
the,O
number,O
of,O
GAD,B
mRNA,I
-,I
containing,I
neurons,I
in,O
the,O
hilus,B
of,O
the,O
dentate,O
gyrus,O
in,O
the,O
pilocarpine,O
-,O
treated,O
rats,O
as,O
compared,O
to,O
controls,O
at,O
all,O
time,O
intervals,O
.,O
Additional,O
neuronanatomical,O
studies,O
",",O
including,O
cresyl,O
violet,O
staining,O
",",O
neuronal,O
degeneration,B
methods,O
",",O
and,O
histochemical,O
localization,O
of,O
glial,O
fibrillary,O
acidic,O
protein,O
",",O
suggested,O
that,O
the,O
decrease,O
in,O
the,O
number,O
of,O
GAD,B
mRNA,I
-,I
containing,I
neurons,O
was,O
related,O
to,O
neuronal,O
loss,B
rather,O
than,O
to,O
a,O
decrease,O
in,O
GAD,B
mRNA,I
levels,O
.,O
The,O
loss,O
of,O
GAD,B
mRNA,I
-,I
containing,O
neurons,O
in,O
the,O
hilus,B
contrasted,O
with,O
the,O
relative,O
preservation,O
of,O
labeled,O
putative,O
basket,O
cells,O
along,O
the,O
inner,O
margin,O
of,O
the,O
granule,O
cell,O
layer,O
.,O
Quantitative,O
analyses,O
of,O
labeled,O
neurons,O
in,O
three,O
regions,O
of,O
the,O
dentate,O
gyrus,O
in,O
the,O
1,O
and,O
2,O
week,O
groups,O
showed,O
statistically,O
significant,O
decreases,O
in,O
the,O
mean,O
number,O
of,O
GAD,B
mRNA,I
-,I
containing,O
neurons,O
in,O
the,O
hilus,B
of,O
both,O
groups,O
of,O
experimental,O
animals,O
.,O
No,O
significant,O
differences,O
were,O
found,O
in,O
the,O
molecular,O
layer,O
or,O
the,O
granule,O
cell,O
layer,O
",",O
which,O
included,O
labeled,O
neurons,O
along,O
the,O
lower,O
margin,O
of,O
the,O
granule,O
cell,O
layer,O
.,O
The,O
results,O
indicate,O
that,O
",",O
in,O
this,O
model,O
",",O
a,O
subpopulation,O
of,O
GAD,B
mRNA,I
-,I
containing,I
neurons,I
within,O
the,O
dentate,B
gyrus,I
is,O
selectively,O
vulnerable,O
to,O
seizure,B
-,I
induced,I
damage,O
.,O
Such,O
differential,O
vulnerability,O
appears,O
to,O
be,O
another,O
indication,O
of,O
the,O
heterogeneity,O
of,O
GABA,B
neurons,O
.,O
Effects,O
of,O
deliberate,O
hypotension,B
induced,I
by,I
labetalol,I
with,I
isoflurane,I
on,O
neuropsychological,O
function,O
.,O
The,O
effect,O
of,O
deliberate,O
hypotension,B
on,O
brain,O
function,O
measured,O
by,O
neuropsychological,O
tests,O
was,O
studied,O
in,O
41,O
adult,O
patients,O
.,O
Twenty,O
-,O
four,O
patients,O
were,O
anaesthetized,O
for,O
middle,O
-,O
ear,O
surgery,O
with,O
deliberate,O
hypotension,B
induced,O
by,O
labetalol,O
with,O
isoflurane,O
(,O
hypotensive,O
group,O
),O
.,O
Seventeen,O
patients,O
without,O
hypotension,B
served,O
as,O
a,O
control,O
group,O
.,O
The,O
mean,O
arterial,O
pressure,O
was,O
77,O
+,O
/,O
-,O
2,O
mmHg,O
(,O
10,O
.,O
3,O
+,O
/,O
-,O
0,O
kPa,O
),O
before,O
hypotension,B
and,O
50,O
+,O
/,O
-,O
0,O
mmHg,O
(,O
6,O
.,O
7,O
+,O
/,O
-,O
0,O
.,O
kPa,O
),O
during,O
hypotension,B
in,O
the,O
hypotensive,O
group,O
",",O
and,O
86,O
+,O
/,O
-,O
2,O
mmHg,O
(,O
11,O
.,O
5,O
during,O
anaesthesia,B
in,O
the,O
control,O
group,O
.,O
The,O
following,O
psychological,O
tests,O
were,O
performed,O
:,O
four,O
subtests,O
of,O
the,O
Wechsler,O
Adult,O
Intelligence,O
Scale,O
(,O
similarities,O
",",O
digit,O
span,O
",",O
vocabulary,O
and,O
digit,O
symbol,O
),O
",",O
Trail,O
-,O
Making,O
tests,O
A,O
and,O
B,O
",",O
Zung,O
tests,O
(,O
self,O
-,O
rating,O
anxiety,B
scale,O
and,O
self,O
-,O
rating,O
depression,B
scale,O
and,O
two,O
-,O
part,O
memory,O
test,O
battery,O
with,O
immediate,O
and,O
delayed,O
recall,O
The,O
tests,O
were,O
performed,O
preoperatively,O
and,O
2,O
days,O
postoperatively,O
.,O
There,O
were,O
no,O
statistically,O
significant,O
differences,O
between,O
the,O
groups,O
in,O
any,O
of,O
the,O
tests,O
in,O
the,O
changes,O
from,O
preoperative,O
value,O
to,O
postoperative,O
value,O
.,O
The,O
results,O
indicate,O
that,O
hypotension,B
induced,O
by,O
labetalol,B
with,O
isoflurane,B
has,O
no,O
significant,O
harmful,O
effects,O
on,O
mental,O
functions,O
compared,O
to,O
normotensive,B
anaesthesia,I
.,O
Apparent,O
cure,O
of,O
rheumatoid,B
arthritis,I
by,O
bone,O
marrow,O
transplantation,O
.,O
We,O
describe,O
the,O
induction,O
of,O
sustained,O
remissions,O
and,O
possible,O
cure,O
of,O
severe,B
erosive,I
rheumatoid,I
arthritis,I
(,O
RA,B
),O
by,O
bone,O
marrow,O
transplantation,O
(,O
BMT,O
),O
in,O
2,O
patients,O
.,O
BMT,O
was,O
used,O
to,O
treat,O
severe,B
aplastic,I
anemia,I
which,O
was,O
caused,O
by,O
gold,O
in,O
one,O
case,O
and,O
D,O
-,O
penicillamine,O
in,O
the,O
other,O
.,O
In,O
the,O
8,O
and,O
6,O
years,O
since,O
the,O
transplants,O
(,O
representing,O
8,O
and,O
4,O
years,O
since,O
cessation,O
of,O
all,O
immunosuppressive,O
therapy,O
",",O
respectively,O
),O
",",O
the,O
RA,B
in,O
each,O
case,O
has,O
been,O
completely,O
quiescent,O
.,O
Although,O
short,O
term,O
remission,O
of,O
severe,O
RA,B
following,O
BMT,O
has,O
been,O
reported,O
",",O
these,O
are,O
the,O
first,O
cases,O
for,O
which,O
prolonged,O
followup,O
has,O
been,O
available,O
.,O
This,O
experience,O
raises,O
the,O
question,O
of,O
the,O
role,O
of,O
BMT,B
itself,O
as,O
a,O
therapeutic,O
option,O
for,O
patients,O
with,O
uncontrolled,O
destructive,O
synovitis,B
.,O
Seizures,B
induced,I
by,O
combined,O
levomepromazine,B
-,I
fluvoxamine,B
treatment,O
.,O
We,O
report,O
a,O
case,O
of,O
combined,O
levomepromazine,B
-,I
fluvoxamine,B
treatment,O
-,O
induced,O
seizures,B
.,O
It,O
seems,O
that,O
combined,O
treatment,O
of,O
fluvoxamine,B
with,O
phenothiazines,B
may,O
possess,O
proconvulsive,O
activity,O
.,O
Case,O
report,O
:,O
pentamidine,B
and,O
polymorphic,O
ventricular,B
tachycardia,I
revisited,O
.,O
Pentamidine,B
isethionate,I
has,O
been,O
associated,O
with,O
ventricular,B
tachyarrhythmias,I
",",O
including,O
torsade,B
de,I
pointes,I
.,O
This,O
article,O
reports,O
two,O
cases,O
of,O
this,O
complication,O
and,O
reviews,O
all,O
reported,O
cases,O
to,O
date,O
.,O
Pentamidine,B
-,I
induced,I
torsade,B
de,I
pointes,I
may,O
be,O
related,O
to,O
serum,O
magnesium,O
levels,O
and,O
hypomagnesemia,O
may,O
synergistically,O
induce,O
torsade,B
.,O
Torsade,B
de,I
pointes,I
occurred,O
after,O
an,O
average,O
of,O
10,O
days,O
of,O
treatment,O
with,O
pentamidine,O
.,O
In,O
these,O
patients,O
",",O
no,O
other,O
acute,O
side,O
effects,O
of,O
pentamidine,O
were,O
observed,O
.,O
Torsade,B
de,I
pointes,I
can,O
be,O
treated,O
when,O
recognized,O
early,O
",",O
possibly,O
without,O
discontinuation,O
of,O
pentamidine,O
.,O
When,O
QTc,O
interval,O
prolongation,O
is,O
observed,O
",",O
early,O
magnesium,O
supplementation,O
is,O
advocated,O
.,O
Efficacy,O
and,O
tolerability,O
of,O
lovastatin,O
in,O
3390,O
women,O
with,O
moderate,B
hypercholesterolemia,I
.,O
OBJECTIVE,O
:,O
To,O
evaluate,O
the,O
efficacy,O
and,O
safety,O
of,O
lovastatin,O
in,O
women,O
with,O
moderate,B
hypercholesterolemia,I
.,O
DESIGN,O
:,O
The,O
Expanded,O
Clinical,O
Evaluation,O
of,O
Lovastatin,O
(,O
EXCEL,O
),O
Study,O
",",O
a,O
multicenter,O
",",O
double,O
-,O
blind,O
",",O
diet,O
-,O
and,O
placebo,O
-,O
controlled,O
trial,O
",",O
in,O
which,O
participants,O
were,O
randomly,O
assigned,O
to,O
receive,O
placebo,O
or,O
lovastatin,O
at,O
doses,O
of,O
20,O
or,O
40,O
mg,O
once,O
daily,O
",",O
or,O
20,O
or,O
40,O
mg,O
twice,O
daily,O
for,O
48,O
weeks,O
.,O
SETTING,O
:,O
Ambulatory,O
patients,O
recruited,O
by,O
362,O
participating,O
centers,O
throughout,O
the,O
United,O
States,O
.,O
PATIENTS,O
:,O
Women,O
(,O
n,O
=,O
3390,O
),O
from,O
the,O
total,O
cohort,O
of,O
8245,O
volunteers,O
.,O
MEASUREMENTS,O
:,O
Plasma,O
total,O
",",O
low,O
-,O
density,O
lipoprotein,O
(,O
LDL,B
),O
",",O
and,O
high,O
-,O
density,O
lipoprotein,O
(,O
HDL,B
),O
cholesterol,O
",",O
and,O
triglycerides,O
;,O
and,O
laboratory,O
and,O
clinical,O
evidence,O
of,O
adverse,O
events,O
monitored,O
periodically,O
throughout,O
the,O
study,O
.,O
RESULTS,O
:,O
Among,O
women,O
",",O
lovastatin,B
(,O
20,O
to,O
80,O
mg,O
/,O
d,O
),O
produced,O
sustained,O
(,O
12,O
-,O
to,O
48,O
-,O
week,O
),O
",",O
dose,O
-,O
related,O
changes,O
(,O
P,O
<,O
0,O
.,O
001,O
):,O
decreases,O
in,O
LDL,B
cholesterol,I
(,O
24,O
%,O
to,O
40,O
%,O
):,O
and,O
triglycerides,B
(,O
9,O
%,O
to,O
18,O
%,O
):,O
and,O
increases,O
in,O
HDL,B
cholesterol,I
(,O
6,O
.,O
7,O
%,O
to,O
8,O
.,O
6,O
%,O
):,O
Depending,O
on,O
the,O
dose,O
",",O
from,O
82,O
%,O
to,O
95,O
%,O
of,O
lovastatin,B
-,O
treated,O
women,O
achieved,O
the,O
National,O
Cholesterol,B
Education,I
Program,I
goal,O
of,O
LDL,B
cholesterol,I
levels,O
less,O
than,O
4,O
.,O
14,O
mmol,O
/,O
L,O
(,O
160,O
mg,O
/,O
dL,O
),O
",",O
and,O
40,O
%,O
to,O
87,O
%,O
achieved,O
the,O
goal,O
of,O
3,O
.,O
36,O
mmol,O
/,O
L,O
(,O
130,O
mg,O
/,O
dL,O
),O
.,O
Successive,O
transaminase,O
elevations,O
greater,O
than,O
three,O
times,O
the,O
upper,O
limit,O
of,O
normal,O
occurred,O
in,O
0,O
.,O
1,O
%,O
of,O
women,O
and,O
were,O
dose,O
dependent,O
above,O
the,O
20,O
-,O
mg,O
dose,O
.,O
Myopathy,B
",",O
defined,O
as,O
muscle,O
symptoms,O
with,O
creatine,O
kinase,O
